ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
1,0,0,3,1.01,1.02,0.046831,0,0,0.018394,1.84991,0.01,0,0,8,0,0,25,0,1.01,0.193852,0,0,2.05,5,140,0,5,1,1,0,0,10,0,28,0.031085,0.018915,0.031723,0,0,5,2.06,11,0,3,0,0,0,0,0.068586,0,3,0,0,0.033185,16,4,0,2.2,0.153095,0,clean
0,0,0,0,0,0,0.002208,0,0,0,4.07501,0,0,0,2,0,0,4,0,0,0.097153,0,0.043647,0,2,17,387,3,5,1,0,1.02,3,23.66,10,0,0,0,0,0,3,0,2,0,0,0,0,0.001409,0,0.006219,5.06,0,0,0.014073,0,75,3,0,0,0.001031,0,clean
0,0,0,21,0,0,0.033971,0,0,0,22.443,0,0,0,0,0,0,85,0,0,8.50028,0,0.025373,8.22,16,256,68,11,2,1,0,0,55,14.23,60,0.011152,0,0.01646,4.04,0,16,7.15,1,1,0,2,0,0,4.04,0.179938,4.04,26,0.009507,0.006896,0.015015,33,4,0.011456,9.51,0.292586,0,buggy
0,0,0,0,0,0,0.008874,0,0,0,3.5829,0,0,0,0,0,0,7,0,0,0.090477,0,0,0,1,28,0,4,1,1,0,0,6,0,12,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0.007198,0,0,0,0,0,10,3,0,0,0.006999,0,clean
0,0.000499,0,16,1.02,0,0.007516,0.001042,0,0,10.6845,0.00108,0,1.01,17,0,1,61,0,0,0.25586,0,0,2.04,5,270,0,11,1,2,0,0,55,0,32,0.001579,0,0.001539,0,1.1,6,1.01,36,0,0,1,1.01,0,0,0.016969,1.01,18,0,0.001487,0.000772,8,11,0,2.09,0.007273,0.000876,clean
0,0.002288,0.003179,6,1.01,1.02,0.03192,0.00329,3.12,0,8.14156,0.001136,0,3.15,1,2,0,20,0,0,0.198168,0,0,2.08,3,66,0,38,1,50,0,0,703,0,60,0.002493,0.001027,0.002343,0,7.5,51,3.28,8,0,0,0,3.15,0,3.12,0.013522,1.01,6,0,0.001487,0.003467,8,38,0.003578,2.24,0.003182,0.003219,clean
0,0,0.003338,14,0,0,0.07336,0,2.02,0,23.1815,0,0,0,2,4,0,69,0,0,8.50375,0,0.04453,9.18,15,198,408,8,3,7,0,1.02,28,24.63,59,0.018845,0,0.020369,2.02,0,21,6.11,2,1,0,0,0,0.001409,2.02,0.173763,2.02,17,0.003379,0.002695,0.007888,58,8,0.003131,10.53,0.271031,0,buggy
0,0.006805,0,6,0,0,0.018149,0.008038,0,0,15.7259,0,0,6.07,0,1,1,23,0,0,8.26406,0,0.004526,7.21,13,81,69,14,7,3,0,0,91,1.04,59,0.008986,0,0.00855,7.16,6.75,14,7.72,0,1,0,2,6.07,0,6.16,0.137737,15.4,9,0.008896,0.03839,0.008956,229,11,0.008886,7.62,0.169655,0.008638,buggy
0,0,0,0,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,15,0,0,0.097153,0,0,0,2,52,0,8,1,10,0,0,28,0,21,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0.006219,1.01,0,0,0.001487,0,8,8,0,0,0.001031,0,clean
0,0,0,3,0,0,0.004001,0,0,0,6.92698,0,0,0,0,0,0,12,0,0,0.161994,0,0,0,5,50,38,9,3,1,0,0,36,0,28,0,0,0.000805,0,0,6,2.03,0,0,0,0,0,0,0,0.009727,1.03,3,0,0.001487,0.001675,116,5,0,1.01,0.001125,0,clean
0,0,0,3,0,0,0.00549,0,0,0,3.92315,0,0,0,0,0,0,20,0,0,8.04383,0,0,0,2,56,6,8,2,1,0,0,28,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.148538,0,3,0,0,0,11,8,0,0,0.231244,0,clean
0,0,0,4,0,0,0.0036,0,0,0,6.84846,0,0,0,0,0,0,26,0,0,8.10896,0,0.001421,0,7,98,99,17,4,1,0,0,136,1.01,57,0,0,0,1.01,0,7,0,5,0,1,0,0,0,1.01,0.151789,3.03,6,0.000893,0.004821,0,100,1,0.000906,0,0.231177,0,clean
0,0,0,0,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,1,0,0,0.097153,0,0,0,0,3,2,1,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.006219,3.08,0,0,0.003131,0,33,1,0,0,0.001031,0,clean
10,0.000815,0,32,0,1.01,0.171569,0,0,0.002083,27.7744,0,1.01,1.01,2,0,0,150,0.001233,1.01,8.66317,0,0,9.31,35,629,0,16,1,3,0,0,120,0,174,0.02178,0.003091,0.035514,5.05,1.15,38,8.26,10,1,8,6,0,0,5.05,0.201598,1.01,36,0.015106,0.001487,0.013633,9,5,0.014736,15.16,0.366126,0.001056,clean
0,0.000635,0,4,0,0,0.007921,0.000577,0,0,8.18073,0,0,1.03,1,0,0,2,0,0,0.199245,0,0,1.03,1,6,0,2,1,0,0,0,1,0,3,0.000852,0,0.000831,0,1.09,1,1.06,1,0,0,0,1.03,0,0,0.014009,2.04,5,0,0.002353,0.000806,9,2,0,1.09,0.007352,0.000723,clean
0,0.000617,0,1,0,0,0.01265,0.000844,0,0,2.96868,0,0,1.03,0,26,0,5,0,0,0.066709,0,0.001421,1.03,2,15,95,5,2,0,0,0,10,1.01,13,0.000839,0,0.000811,0,1.09,2,1.09,0,0,0,0,1.03,0,0,0.003467,2.02,2,0,0.003929,0.000836,68,4,0,1.09,0.000063,0.000853,clean
1,0,0.002293,0,1.01,0,0.002852,0.000787,2.02,0.00077,4.08525,0.000939,1.01,0,0,0,0,5,0.001087,1.01,0.096569,0,0.005575,1.01,0,27,152,5,2,5,0,0,10,4.09,6,0.000925,0,0.000932,1.01,0,5,0,1,0,1,0,1.01,0,1.01,0.005998,1.01,0,0.000996,0.001487,0,41,4,0.001256,1.05,0.000752,0,clean
0,0,0,7,0,0,0.003978,0,0,0,7.95479,0,0,0,0,0,0,27,0,0,8.1394,0,0.001421,0,5,108,95,16,3,2,0,0,120,1.01,59,0,0,0,0,0,7,0,7,0,4,0,0,0,0,0.154542,2.02,8,0,0.003929,0,73,6,0,0,0.232145,0,clean
2,0.000521,0,4,0,0,0.142125,0,0,0,14.6865,0,1.01,1.01,0,0,1,6,0.000563,0,8.30963,0,0,2.02,3,19,0,3,1,0,0,0,3,0,8,0.001016,0,0.002619,0,1.02,3,2.03,1,1,0,2,0,0,0,0.167995,1.01,5,0,0.001487,0.000908,8,1,0,3.12,0.242834,0.000652,clean
0,0.001873,0.032974,48,0,2.03,0.125208,0.002056,10.24,0.00159,24.6967,0,0,2.05,3,0,0,182,0,1.01,8.62848,0,0,4.14,93,804,0,122,1,49,0,0,7381,0,347,0.013617,0.002735,0.014009,6.09,7.95,108,7.41,17,0,10,0,1.03,0,10.26,0.219321,1.01,66,0.030224,0.001487,0.028846,8,96,0.034191,5.85,0.404613,0.002606,clean
1,0.001199,0,22,0,0,0.050394,0.002007,0,0,12.8915,0,0,1.01,9,0,2,102,0,0,0.325267,0,0,2.08,5,393,0,13,1,2,0,0,78,0,67,0.00311,0,0.004195,2.02,1.12,6,2.04,10,2,0,2,1.01,0,2.02,0.025166,1.01,24,0.003314,0.001487,0.003149,8,4,0.003155,3.18,0.015974,0.001831,clean
0,0,0,2,0,0,0.002208,0,0,0,4.07501,0,0,0,2,0,0,1,0,0,0.097153,0,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.006219,2.03,2,0,0.002221,0,23,1,0,0,0.001031,0,clean
0,0.000741,0.001008,9,0,0,0.011754,0.00091,1.01,0,13.6626,0,0,1.01,0,1,0,8,0,0,8.24562,0,0,2.02,4,30,0,10,1,4,0,0,45,0,20,0.001695,0,0.011035,1.01,1.09,7,4.1,0,1,0,3,1.01,0,2.02,0.147282,1.01,11,0.000869,0.001487,0.011006,8,9,0.001971,4.11,0.214025,0.000923,clean
4,0.006759,0,52,0,1.01,0.236619,0.000638,0,0,33.9297,0,3.04,6.08,1,0,1,175,0.00357,1.01,8.78156,0,0.025373,15.97,26,526,68,20,2,1,0,0,190,14.23,176,0.018818,0,0.019649,8.08,7.24,26,17.08,4,4,1,6,1.01,0,8.08,0.199192,4.04,57,0.00741,0.006896,0.02221,33,5,0.007713,18.07,0.294428,0.008741,buggy
0,0,0,9,0,0,0.003284,0,0,0,8.29017,0,0,0,1,0,4,85,0,0,0.203211,0,0,1.01,8,368,8,29,3,2,0,0,406,0,114,0.001437,0,0.00128,1.01,0,9,1.01,4,0,0,4,0,0,1.01,0.014502,2.02,10,0.001072,0.005047,0.000845,41,23,0.001013,1.03,0.007773,0,clean
4,0.003525,0.031027,200,0,1.03,1.02462,0.004813,14.2,0,48.7643,0,2.02,6.06,2,3,15,972,0.001548,0,9.30758,0,0.015435,50.1,30,2877,249,76,1,131,0,1.02,2850,13.94,836,0.10718,0.00097,0.12837,7.07,10.43,144,56.39,13,3,0,38,6.07,0.001409,15.19,0.29613,1.01,214,0.009485,0.001487,0.127115,8,60,0.032597,64.23,0.562141,0.004341,buggy
0,0,0,4,0,0,0.004069,0,0,0,9.8326,0,0,0,1,1,0,35,0,0,0.23795,0,0.043647,1.01,6,110,385,8,6,0,0,1.02,28,23.66,25,0.001061,0,0.001033,1.01,0,6,1.01,3,0,0,0,0,0.001409,1.01,0.015947,5.06,4,0.000996,0.014073,0.000956,79,8,0.001118,1.02,0.003566,0,clean
0,0.001315,0,1,0,0,0.000937,0.002056,0,0,1.08792,0,0,1.01,0,2,0,20,0,0,0.031238,0,0,1.03,6,57,0,12,2,4,0,0,66,0,30,0.001316,0,0.001396,0,1.11,9,1.04,2,0,0,0,1.01,0,0,0.003344,1.02,2,0,0.001471,0.001745,5,10,0,1.09,0.004647,0.001918,clean
1,0,0,9,0,0,0.005325,0,0,0,9.5041,0,0,0,0,0,0,30,0,0,8.13451,0,0,0,8,90,22,5,3,1,0,0,10,0,34,0,0,0,1.01,0,9,1.01,0,2,0,0,0,0,1.01,0.136917,4.04,10,0.009162,0.01375,0.000845,78,0,0.010156,0,0.199167,0,clean
0,0.000934,0,8,0,1.01,0.026741,0,0,0,15.9473,0,0,1.01,0,0,1,20,0,0,8.29942,0,0.001105,3.07,15,83,25,7,3,2,0,0,21,1.03,49,0.003018,0.001039,0.004187,4.07,1.06,17,5.25,2,0,0,2,0,0,4.07,0.150379,4.08,8,0.004718,0.01375,0.005467,82,3,0.004857,4.24,0.210012,0.001036,clean
1,0.000193,0,4,0,0,0.013651,0,0,0,6.62651,0,1.01,1.01,2,0,0,23,0,0,0.164395,0,0.043647,2.07,6,60,396,8,4,4,0,1.02,28,23.65,27,0.001443,0,0.001522,1.04,1.07,10,2.09,2,0,0,0,0,0.001409,2.04,0.012224,3.03,5,0.000735,0.002977,0.001462,57,7,0.001494,2.12,0.007735,0.00037,clean
0,0.007187,0.003928,5,0,2.03,0.048169,0.006213,2.02,0.005601,8.6615,0,0,2.05,0,0,0,6,0,2.03,8.12785,0,0.006779,2.05,2,16,3,4,4,2,0,1.02,6,1.01,7,0.006845,0.004636,0.000769,1.01,2.14,4,2.05,1,1,1,0,2.05,0.008262,3.03,0.141949,4.13,6,0.006321,0.009737,0.007382,38,4,0.012269,1.12,0.212283,0.007669,buggy
0,0,0.00099,19,1.01,1.01,0.039291,0,1.01,0,23.2611,0.002035,0,0,9,2,1,104,0,0,8.49634,0,0.043647,9.32,17,364,380,15,3,10,0,1.02,105,23.65,127,0.021089,0.001871,0.019044,2.02,0,26,9.3,13,1,0,2,0,0.001409,3.03,0.169271,2.02,21,0.002908,0.002695,0.021191,46,14,0.003743,8.61,0.246169,0,buggy
1,0.000718,0.002293,1,0,0,0.002877,0,2.03,0,6.77104,0,1.01,1.01,1,0,0,12,0.001087,0,0.160922,0,0.005575,2.02,0,36,152,12,2,4,0,0,66,4.09,14,0.001815,0,0.001701,1.01,1.11,4,1.02,1,0,0,0,0,0,3.04,0.010135,1.01,1,0.000889,0.001487,0.000956,41,11,0.003341,2.05,0.001208,0.001015,clean
0,0,0,6,0,0,0.006232,0,0,0,8.87298,0,0,0,0,0,0,104,0,0,0.211766,0,0,0,11,404,50,40,4,2,0,0,780,0,162,0,0,0,0,0,13,2.1,13,0,0,0,0,0,0,0.013729,1.04,6,0,0.001487,0.001675,189,23,0,0,0.003691,0,clean
0,0,0,2,0,0,0.008302,0,0,0,10.9131,0,0,0,1,0,0,20,0,0,0.253257,0,0,0,9,122,8,6,2,1,0,0,15,0,34,0,0,0.002524,0,0,9,0,1,0,0,0,0,0,0,0.014767,2.03,3,0,0.006651,0,19,5,0,3.06,0.001125,0,clean
0,0,0,1,0,0,0.004114,0,0,0,6.86677,0,0,0,0,2,0,4,0,0,8.06017,0,0,0,0,12,5,5,1,1,0,0,10,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.125854,1.01,1,0,0.001487,0,14,5,0,0,0.164593,0,clean
0,0,0,8,0,0,0.003978,0,0,0,7.95479,0,0,0,0,0,0,19,0,0,8.1394,0,0.001421,0,3,75,95,13,3,1,0,0,78,1.01,39,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0.154542,2.02,9,0,0.003929,0,73,4,0,0,0.232145,0,clean
0,0,0,14,1.01,1.01,0.011111,0,0,0,13.3833,0.002662,0,0,6,0,3,45,0,0,0.327049,0,0.043647,4.05,11,192,380,6,3,0,0,1.02,15,23.65,69,0.004203,0.002193,0.004738,0,0,11,2.07,6,2,0,3,0,0.001409,0,0.022914,2.02,15,0,0.002695,0.002055,38,6,0,4.12,0.010226,0,clean
0,0.004874,0,5,1.04,1.04,0.029426,0.005736,0,0,10.2014,0.006873,0,1.03,9,0,0,34,0,0,8.21769,0,0,1.07,7,158,4,11,2,0,0,0,55,0,34,0.005812,0.00669,0.005591,1.01,1.27,7,1.08,9,1,0,0,1.03,0,1.01,0.168149,3.05,6,0.005297,0.00753,0.005893,33,11,0.006713,1.46,0.278803,0.005116,clean
0,0,0,1,0,0,0.000979,0,0,0,1.70656,0,0,0,0,0,0,3,0,0,0.038262,0,0,0,1,12,0,3,1,1,0,0,3,0,8,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0.001973,0,1,0,0,0,0,3,0,0,0.000033,0,clean
0,0.014184,0,74,0,0,0.502679,0.004682,0,0,41.1012,0,0,13.18,0,0,4,291,0,0,9.0788,0,0.012241,35.85,13,747,4,27,2,1,0,0,351,11.94,249,0.075254,0,0.07573,6.08,16.93,13,35.22,0,0,0,18,2.02,0,7.09,0.264004,12.18,80,0.008406,0.013078,0.076843,44,2,0.010271,41.84,0.466338,0.019525,buggy
0,0,0,1,0,0,0.002208,0,0,0,4.07501,0,0,0,4,0,0,16,0,0,0.097153,0,0,0,3,50,0,8,1,1,0,0,28,0,17,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0.006219,1.01,1,0,0.001487,0,8,8,0,0,0.001031,0,clean
0,0,0.000592,0,0,0,0.002208,0,1.01,0,4.07501,0,0,0,0,0,0,4,0,0,0.097153,0,0,0,1,40,0,4,1,12,0,0,6,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,1.01,0.006219,1.01,0,0,0.001487,0,8,4,0.000746,0,0.001031,0,clean
0,0,0,0,0,0,0.001026,0,0,0,1.27976,0,0,0,13,0,0,10,0,0,0.030951,0,0,0,0,42,0,2,1,2,0,0,1,0,2,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0.002049,0,1,0,0,0,8,2,0,0,0.000274,0,clean
0,0,0,13,1.01,1.01,0.002,0,0,0,4.55853,0.00052,0,0,12,0,0,2,0,0,0.103103,0,0,0,1,16,0,2,1,1,0,0,1,0,4,0,0.00059,0.000708,0,0,2,0,12,0,0,3,0,0,0,0.005481,1.01,13,0,0.001487,0,8,2,0,1.01,0.000127,0,clean
0,0,0,8,0,0,0.004026,0,0,0,6.84846,0,0,0,0,0,0,35,0,0,8.10896,0,0.001421,0,6,125,97,17,3,3,0,0,136,1.01,63,0,0,0,0,0,9,0,7,0,3,0,0,0,0,0.151789,3.03,11,0,0.004821,0,84,3,0,0,0.231177,0,clean
0,0.002831,0.000857,39,0,0,0.354056,0.003113,1.07,0,27.3399,0,0,4.04,7,4,6,168,0,0,8.64097,0,0.043647,18.65,18,547,384,22,5,2,0,1.02,231,23.66,197,0.04997,0,0.048027,4.04,4.81,20,16.58,10,0,0,8,4.04,0.001409,4.11,0.197558,4.05,43,0.022592,0.012864,0.046983,85,22,0.02627,21.39,0.311388,0.003177,buggy
0,0,0,0,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,5,0,0,0.097153,0,0,0,1,23,1,3,3,1,0,0,3,0,5,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0.006219,1.01,0,0,0.001487,0,31,3,0,0,0.001031,0,clean
0,0,0.000838,7,0,0,0.003978,0,1.01,0,7.95479,0,0,0,0,0,0,25,0,0,8.1394,0,0.001421,0,3,97,95,15,3,1,0,0,105,1.01,48,0,0,0,0,0,4,0,5,0,3,0,0,0,1.01,0.154542,3.05,8,0,0.004821,0,73,5,0.000912,0,0.232145,0,clean
0,0.000647,0.001925,14,0,0,0.040362,0.000862,2.03,0,22.2757,0,0,1.01,0,1,1,6,0,0,8.48431,0,0.041456,2.02,4,34,37,5,3,4,0,1.02,10,14.46,13,0.009428,0,0.009686,2.02,1.05,7,2.04,1,0,0,1,1.01,0.001409,4.05,0.174812,7.13,14,0.002455,0.016095,0.00207,72,5,0.005004,3.09,0.293833,0.000845,clean
2,0.011592,0.010167,18,0,3.04,0.07267,0,1.01,0,15.7278,0,3.06,3.15,0,1,0,99,0.013648,0,8.36256,1.01,0,7.48,38,525,0,36,2,3,0.01184,0,630,0,252,0.038685,0.003565,0.039437,4.12,7.2,40,7.93,15,3,0,1,0,0,5.13,0.180249,2.03,22,0.009155,0.005047,0.019534,36,16,0.020528,8.97,0.313255,0.014293,buggy
0,0.000794,0.011005,2,0,0,0.006429,0.001029,2.02,0,9.52046,0,0,1.01,0,1,0,6,0,0,8.13496,1.01,0.004526,2.02,1,23,70,5,7,3,0.01184,0,10,1.04,9,0.001929,0,0.001883,0,1.04,3,2.03,1,1,1,0,1.01,0,1.01,0.136956,11.35,2,0,0.030611,0.009213,255,4,0.010156,2.07,0.199171,0.001056,clean
0,0.001617,0,0,0,0,0.008669,0.002399,0,0,6.70721,0,0,1.01,0,0,0,4,0,0,8.0512,0,0,1.04,0,15,0,3,1,2,0,0,3,0,7,0.002455,0,0.002234,0,1.03,2,1.05,2,0,1,0,1.01,0,0,0.123453,2.03,1,0,0.002221,0.002475,23,3,0,1.09,0.15271,0.002446,clean
0,0.000934,0,7,0,0,0.00576,0,0,0,8.73596,0,0,1.01,0,1,0,19,0,0,8.1114,1.01,0.004526,1.02,9,67,68,11,5,3,0.01184,0,55,1.04,41,0.000954,0,0.000943,1.02,1.11,12,1.06,0,1,0,0,0,0,1.02,0.134499,11.29,7,0.000993,0.028092,0.000969,199,7,0.001007,1.11,0.198199,0.001036,clean
5,0.000819,0,33,0,1.01,0.08805,0,0,0,30.2239,0,1.01,2.02,8,0,0,226,0.0127,1.01,8.75651,0,0.015435,15.39,28,687,262,29,2,21,0,1.02,406,13.91,280,0.041378,0.000543,0.053379,3.03,2.55,44,15.46,13,1,5,5,1.01,0.001409,3.03,0.223028,7.07,34,0.010096,0.006676,0.048016,80,10,0.009434,17.96,0.400078,0.001087,buggy
1,0,0,1,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,45,0,0,0.097153,0,0,0,2,311,0,3,1,2,0,0,3,0,15,0,0,0,1.01,0,4,0,14,0,14,0,0,0,1.01,0.006219,1.01,1,0.003149,0.001487,0,8,2,0.003275,0,0.001031,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.016601,0,5,21,71,6,5,1,0,0,15,1.12,14,0,0,0,0,0,6,0,2,1,2,0,0,0,0,0,1.01,1,0,0.005758,0,279,6,0,0,0,0,clean
0,0.004249,0.001668,2,0,0,0.023067,0.004918,2.06,0,9.45026,0,0,3.05,0,1,1,49,0,0,8.13419,0,0,3.07,7,276,0,24,1,9,0,0,276,0,79,0.008758,0,0.008592,1.01,4.12,16,3.18,7,0,0,1,2.04,0,2.07,0.135639,1.02,2,0.000837,0.001487,0.008931,16,16,0.001811,3.31,0.191572,0.006411,clean
0,0,0,8,0,0,0.003978,0,0,0,7.95479,0,0,0,0,0,0,27,0,0,8.1394,0,0.001421,0,5,107,95,14,3,1,0,0,91,1.01,53,0,0,0,0,0,6,0,5,0,3,0,0,0,0,0.154542,2.02,9,0,0.003929,0,73,5,0,0,0.232145,0,clean
5,0.002964,0,18,0,0,0.030305,0.004148,0,0,20.5292,0,1.01,2.02,5,0,0,67,0.000539,0,8.49681,0,0.012734,4.13,7,235,39,31,1,1,0,0,465,7.09,82,0.006695,0,0.00776,3.04,2.59,8,6.18,5,2,0,0,1.01,0,3.04,0.196192,2.02,20,0.005245,0.005047,0.011158,30,26,0.005943,5.4,0.364023,0.003775,clean
0,0,0,0,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,5,0,0,0.097153,0,0,0,2,22,1,3,3,1,0,0,3,0,6,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0.006219,1.01,0,0,0.001487,0,31,3,0,0,0.001031,0,clean
0,0,0,7,0,0,0.036625,0,0,0,12.1787,0,0,0,1,0,0,30,0,0,0.287275,0,0,1.01,13,207,8,6,2,1,0,0,15,0,58,0.000681,0,0.004465,1.01,0,13,3.09,1,0,0,1,0,0,1.01,0.01769,2.03,10,0.00073,0.006651,0.002797,19,5,0.000755,5.33,0.002048,0,clean
0,0,0,15,0,0,0.073342,0,0,0,20.2492,0,0,0,2,0,2,56,0,0,8.39812,0,0.043647,6.09,13,195,384,6,4,3,0,1.02,15,23.66,75,0.004319,0,0.007351,1.01,0,16,5.09,2,0,0,3,0,0.001409,1.01,0.155112,5.06,17,0.000446,0.014073,0.004448,69,6,0.000574,8.15,0.206625,0,clean
0,0,0,7,0,0,0.004282,0,0,0,6.84846,0,0,0,0,0,0,29,0,0,8.10896,0,0.001421,0,5,101,95,16,3,1,0,0,120,1.01,54,0,0,0,1.01,0,5,0,8,0,5,0,0,0,1.01,0.151789,2.02,8,0.000893,0.003929,0,73,6,0.000906,0,0.231177,0,clean
4,0.004857,0.004537,61,5.07,5.1,0.578238,0.007152,4.08,0.001552,39.6428,0.006884,1.01,7.26,34,1,9,1542,0.000822,1.01,1.06901,0,0.010709,18.81,25,6017,0,306,1,68,0,1.01,46665,14.67,1603,0.018949,0.006775,0.033758,4.05,84.29,86,24.99,42,2,0,12,7.14,0.001409,6.12,0.107953,1.01,66,0.004334,0.001487,0.023755,8,290,0.007455,37.22,0.198825,0.007335,buggy
2,0.000934,0,6,0,0,0.013125,0,0,0,17.8759,0,1.01,1.01,0,1,0,38,0.001009,0,8.34094,0,0.016601,1.04,21,124,34,8,3,0,0,0,28,1.12,78,0.000954,0,0.002991,3.06,1.08,21,5.22,1,0,1,1,0,0,3.06,0.151972,4.04,8,0.003221,0.01375,0.00472,78,1,0.003293,3.26,0.208135,0.001036,clean
0,0.001192,0.000384,5,1.01,1.01,0.003855,0.001169,1.01,0,4.98774,0.001021,0,2.03,4,0,0,2,0,0,0.120148,0,0,2.06,0,9,0,2,1,2,0,0,1,0,2,0.001487,0.000932,0.001542,0,2.08,2,2.03,4,0,0,0,2.03,0,1.01,0.007888,1.01,6,0,0.001487,0.001479,8,2,0.000574,2.15,0.00122,0.001514,clean
1,0.000718,0.002293,1,0,1.15,0.008887,0,2.04,0.00077,6.77104,0,1.01,1.01,1,0,0,27,0.001087,1.15,0.160922,0,0.005575,2.17,0,55,152,12,2,5,0,0,66,4.09,14,0.001815,0.000807,0.001701,1.01,1.11,5,2.03,16,0,15,0,0,0,3.05,0.010135,1.01,1,0.000889,0.001487,0.001734,41,11,0.003341,2.23,0.001208,0.001015,clean
1,0,0,1,0,0,0.002561,0,0,0,3.9771,0,0,0,4,0,0,26,0,0,0.094053,0,0,1.03,2,79,0,7,1,2,0,0,21,0,17,0.001073,0,0.001091,0,0,4,0,4,0,0,0,0,0,0,0.005853,1.01,1,0,0.001487,0,8,6,0,1.09,0.000757,0,clean
0,0,0,2,0,0,0.001371,0,0,0,2.50744,0,0,0,4,0,0,16,0,0,0.056104,0,0.000412,0,3,33,5,4,3,2,0,0,6,1.01,11,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0.002873,2.03,3,0,0.002288,0,31,2,0,0,0.000045,0,clean
0,0.000779,0,3,0,0,0.012775,0,0,0,10.0398,0,0,1.01,0,0,0,25,0,0,8.15627,0,0.025373,2.07,4,67,68,7,2,1,0,0,21,14.23,18,0.001799,0,0.001717,0,1.06,4,1.04,1,0,0,0,0,0,0,0.140319,4.04,4,0,0.006896,0.001145,33,4,0,2.16,0.209527,0.000899,buggy
0,0,0,0,0,0,0.002208,0,0,0,4.07501,0,0,0,0,0,0,4,0,0,0.097153,0,0,0,3,16,1,3,3,3,0,0,3,0,8,0,0,0,0,0,6,0,2,0,2,0,0,0,0,0.006219,1.01,0,0,0.001487,0,31,2,0,0,0.001031,0,clean
5,0.002094,0.006821,30,0,3.03,0.115516,0.002961,6.1,0.003906,28.8029,0,0,2.02,0,0,0,89,0,3.03,8.67929,0,0,10.21,33,426,0,21,1,9,0,0,210,0,170,0.020409,0.004852,0.022319,3.07,2.39,41,10.34,19,0,15,0,2.02,0,8.17,0.20306,1.01,38,0.014776,0.001487,0.02203,8,15,0.023151,13.94,0.307199,0.002817,buggy
0,0,0,4,0,0,0.004213,0,0,0,5.87361,0,0,0,2,2,1,6,0,0,0.139052,0,0.015465,0,3,23,141,5,2,1,0,0,10,12.41,13,0,0,0.001816,0,0,4,1.02,2,0,0,1,0,0,0,0.008654,2.02,5,0,0.00349,0.001145,35,5,0,2.02,0.000986,0,clean
