ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
0,0,0.005587,0,0,0,0,0,1.01,0,0,0,0,0,1,6,0,3,0,0,0,2.03,0,0,0,8,0,3,2,2,0.000485,0,3,0,4,0,0,0.000824,0,0,2,0,1,0,0,0,0,0,1.01,0,0,0,0,0,0,2,2,0.006785,1.01,0,0,clean
10,0.013218,0.001867,8,0,2.05,0.41752,0.002033,1.01,0.003075,14.7275,0,4.04,6.1,0,0,0,87,0.011005,2.05,0.436739,0,0,7.45,13,338,9,23,2,2,0,0,253,0,150,0.018556,0.003467,0.022628,7.1,8.19,15,9.13,5,0,5,0,1.02,0,7.11,0.052582,7.11,11,0.016885,0.012234,0.019868,35,2,0.018943,9.59,0.116808,0.013979,clean
0,0,0.004086,0,0,1.01,0.000349,0,1.01,0.00226,1.76682,0,0,0,0,0,0,3,0,1.01,0.061715,0,0,1.01,2,10,5,3,3,0,0,0,3,0,5,0.003106,0.00139,0.004997,0,0,2,1.01,1,0,1,0,0,0,1.01,0.010097,0,2,0,0,0.003147,14,2,0.004202,1.03,0.033928,0,clean
0,0,0,2,0,0,0.003256,0,0,0,2.8819,0,0,0,0,0,0,3,0,0,0.088687,0,0,0,1,17,0,2,2,1,0,0,1,0,6,0,0,0.004997,0,0,2,0,0,0,0,0,0,0,0,0.011883,6.15,2,0,0.010502,0,28,1,0,1.04,0.034168,0,clean
0,0,0,0,0,1.01,0.001135,0,0,0.003313,2.6367,0,0,0,0,0,0,15,0,1.01,0.091253,0,0,0,5,69,0,4,1,0,0,0,6,0,43,0,0.003308,0.009529,0,0,5,1.06,2,0,2,0,0,0,0,0.014675,0,1,0,0,0.003553,6,4,0,2.11,0.048307,0,clean
0,0,0,0,0,0,0.006642,0,0,0,4.73464,0,0,0,0,0,0,34,0,0,0.132287,0,0,0,9,124,0,19,1,5,0,0,171,0,56,0,0,0.004997,0,0,11,0,8,0,8,0,0,0,0,0.014525,0,0,0,0,0,0,19,0,1.03,0.034341,0,clean
3,0.005978,0.006423,12,0,0,0.148818,0.004316,5.09,0,22.5021,0,3.03,5.06,0,0,0,75,0.003715,0,0.623315,0,0,10.33,17,280,0,16,1,11,0,0,120,0,156,0.013775,0,0.022258,6.11,5.8,28,14.99,0,0,0,2,4.05,0,10.2,0.06653,1.01,12,0.009301,0.001646,0.018112,6,13,0.014744,15.45,0.115857,0.006254,buggy
0,0.000833,0.000921,4,0,1.01,0.011409,0.000809,1.01,0.000775,12.3547,0,0,1.01,0,0,0,38,0,1.01,0.324343,0,0.00239,4.05,7,144,28,13,5,3,0,0,78,2.02,84,0.004662,0.000565,0.004618,1.01,1.12,10,2.03,5,0,5,0,1.01,0,2.02,0.029789,11.19,4,0.002143,0.013034,0.001718,185,11,0.003181,4.14,0.049381,0.000844,clean
0,0,0,1,0,0,0.009366,0,0,0,10.2622,0,0,0,0,0,0,13,0,0,0.285643,0,0,1.08,4,43,0,5,1,1,0,0,10,0,22,0.001885,0,0.005723,3.03,0,5,1.03,1,0,1,0,0,0,3.03,0.029607,1.01,2,0.004688,0.001646,0.000744,6,5,0.004813,2.07,0.050746,0,clean
1,0.00098,0,3,0,1.01,0.019927,0,0,0,11.7919,0,1.01,1.01,0,0,0,13,0.001235,0,0.300092,0,0,3.09,6,58,0,3,1,1,0,0,3,0,25,0.00267,0.000904,0.007724,4.05,1.02,7,4.14,3,0,3,0,0,0,4.05,0.025544,0,3,0.003597,0,0.003547,0,2,0.003574,4.38,0.040415,0.00117,clean
3,0,0,6,0,0,0.038909,0,0,0,25.2449,0,0,0,0,2,0,35,0,0,0.664292,0,0,3.07,24,143,0,9,1,3,0,0,36,0,75,0.002661,0,0.012742,5.08,0,27,8.3,1,0,1,1,0,0,5.08,0.063502,0,7,0.006222,0,0.013545,0,1,0.005888,8.34,0.119833,0,buggy
7,0.002784,0.004983,4,0,0,0.064244,0.00341,4.04,0,11.7184,0,1.01,2.02,0,3,0,70,0.00131,0,0.316134,1.01,0,2.02,7,201,0,27,2,17,0.000647,0,351,0,105,0.002963,0,0.007399,3.05,2.51,24,2.07,5,0,1,0,3.06,0,7.09,0.030297,3.07,4,0.00326,0.004833,0.002893,24,17,0.009172,3.1,0.045044,0.003068,clean
1,0,0,2,0,0,0.201236,0,0,0,6.08968,0,0,0,0,2,0,32,0,0,0.205786,0,0.033623,2.15,13,112,12,8,2,2,0,0,28,8.14,78,0.00974,0,0.014171,1.07,0,15,2.34,1,0,0,0,0,0,1.07,0.036309,0,2,0.006205,0,0.008255,11,1,0.011201,3.59,0.10913,0,buggy
5,0,0.003734,1,0,0,0.003883,0,1.01,0,3.19189,0,0,0,0,0,0,72,0,0,0.097192,0,0,0,6,216,1,13,3,1,0,0,78,0,95,0,0,0.004997,0,0,7,0,10,0,10,0,0,0,1.01,0.012663,0,1,0,0,0,35,2,0.004127,1.01,0.03454,0,clean
0,0.002196,0,2,0,3.03,0.066494,0.002705,0,0.027746,6.62605,0,0,1.01,1,0,1,31,0,3.03,0.273093,0,0,2.11,8,89,0,7,1,2,0,0,21,0,34,0.004959,0.02823,0.020333,3.06,1.06,9,2.08,10,0,9,1,1.01,0,3.05,0.059544,0,6,0.027667,0,0.004597,0,7,0.027023,4.36,0.16223,0.00285,clean
4,0.001733,0,3,0,1.01,0.018603,0.001766,0,0.001799,7.49997,0,0,1.04,0,0,0,16,0,1.01,0.218402,0,0,1.05,6,67,0,10,1,1,0,0,45,0,26,0.00193,0.001649,0.006883,0,1.3,7,1.04,2,0,2,0,1.04,0,0,0.024939,0,5,0,0,0.00191,6,6,0,2.24,0.048219,0.00182,clean
9,0.003445,0,18,0,2.09,0.123153,0.001853,0,0.001833,17.1453,0,3.04,4.06,0,0,0,76,0.002319,2.08,0.444446,0,0.001986,6.33,30,365,2,27,5,1,0,0,351,1.01,187,0.007035,0.001946,0.017253,4.14,5.48,31,7.8,4,1,4,1,2.02,0,4.14,0.038739,6.38,22,0.004391,0.011108,0.007246,74,11,0.004384,12.64,0.051121,0.003649,clean
0,0,0,1,0,0,0.030124,0,0,0,4.33338,0,0,0,0,0,0,7,0,0,0.13686,0,0,0,2,33,0,5,2,1,0,0,10,0,12,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0.018535,0,1,0,0,0,4,3,0,0,0.047507,0,clean
0,0,0,2,0,0,0.000274,0,0,0,1.76682,0,0,0,0,0,0,2,0,0,0.061715,0,0,0,2,11,0,2,1,3,0,0,1,0,6,0,0,0.004997,0,0,5,0,1,0,1,0,0,0,0,0.010097,0,2,0,0,0,0,2,0,1.01,0.033928,0,clean
0,0.008222,0.005956,2,0,4.05,0.032425,0.005136,6.13,0.006173,9.83397,0,0,4.1,0,1,1,13,0,4.05,0.277706,1.01,0,4.1,0,37,0,13,2,6,0.000486,0,78,0,17,0.008531,0.007755,0.00781,0,5.19,6,4.1,6,0,6,1,4.1,0,6.13,0.033663,8.16,2,0,0.007942,0.008084,57,13,0.006402,4.3,0.094533,0.008938,clean
0,0,0.000921,0,0,1.01,0.006616,0,1.01,0.001053,6.4354,0,0,0,0,0,0,4,0,1.01,0.173563,0,0.001175,0,2,12,5,4,3,0,0,0,6,1.01,7,0,0.001096,0.001869,0,0,2,1.01,0,0,0,0,0,0,1.01,0.017288,3.1,1,0,0.003772,0.001164,14,3,0.001061,2.02,0.034742,0,clean
6,0.00307,0.003364,7,0,1.02,0.099414,0.003596,2.02,0.000938,11.7134,0,3.04,3.04,0,0,0,28,0.00374,1.02,0.316857,0,0,3.09,5,138,0,14,1,2,0,0,91,0,60,0.003445,0.000556,0.010848,1.01,3.51,7,4.16,0,0,0,0,3.03,0,3.03,0.030724,2.07,8,0.001235,0.002345,0.005727,0,5,0.00528,5.25,0.048512,0.003234,clean
2,0.000725,0,2,0,1.01,0.014336,0.0007,0,0.000752,11.1262,0,0,1.02,0,0,0,56,0,1.01,0.273849,0,0.001305,1.05,13,204,10,26,3,3,0,0,325,2.02,136,0.000785,0.000755,0.005895,3.03,1.49,16,3.1,9,0,8,1,1.02,0,3.03,0.021269,3.09,2,0.003691,0.003067,0.002172,69,21,0.003416,3.17,0.031479,0.000779,buggy
0,0,0.001535,0,0,0,0.002624,0,2.02,0,6.42599,0,0,0,0,0,0,3,0,0,0.168539,0,0.000966,0,2,11,2,4,8,4,0,0,6,1.01,7,0,0,0,0,0,6,0,1,0,1,0,0,0,2.02,0.015846,6.13,0,0,0.00835,0,219,4,0.001733,0,0.031381,0,clean
2,0.002389,0,3,0,0,0.020798,0.001685,0,0,13.6285,0,0,2.02,0,0,0,20,0,0,0.350122,0,0,3.05,11,106,3,11,4,1,0,0,55,0,52,0.0034,0,0.009032,3.03,2.19,12,4.12,1,0,0,0,1.01,0,3.03,0.030153,9.11,3,0.004576,0.01083,0.004025,51,3,0.004834,5.24,0.043453,0.002537,clean
0,0,0,0,0,0,0.000665,0,0,0,1.56044,0,0,0,0,0,0,3,0,0,0.052586,0,0,0,2,10,0,3,6,0,0,0,3,0,6,0,0,0.003115,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,3,0,1.01,0.024708,0,clean
6,0,0,8,0,0,0.048591,0,0,0,19.8234,0,0,0,0,0,0,52,0,0,0.524726,0,0,6.09,18,199,0,18,4,1,0,1.01,153,0,110,0.012456,0,0.017484,4.04,0,19,6.22,4,0,4,1,0,0.001015,4.04,0.048822,2.04,11,0.006261,0.004334,0.008824,16,12,0.005596,8.59,0.076494,0,clean
0,0.000751,0,1,0,0,0.050206,0,0,0,11.8796,0,0,1.02,0,2,0,10,0,0,0.320965,0,0,1.01,6,43,0,5,1,2,0,0,10,0,22,0.00075,0,0.007295,2.03,1.07,8,2.09,2,0,1,0,0,0,2.03,0.031373,1.01,1,0.002848,0.001646,0.002387,6,1,0.002619,3.15,0.053463,0.000828,clean
0,0,0,2,0,1.05,0.014728,0,0,0,8.67717,0,0,0,0,0,0,18,0,0,0.231637,0,0.001986,0,9,109,0,10,3,1,0,0,45,1.01,50,0,0.000904,0.007274,2.02,0,10,2.05,3,0,3,0,0,0,2.02,0.022577,3.04,2,0.002692,0.005131,0.002514,21,10,0.002212,3.09,0.042604,0,clean
1,0,0,0,0,0,0.020201,0,0,0,4.33338,0,0,0,0,0,0,18,0,0,0.13686,0,0,0,5,68,0,6,1,1,0,0,15,0,30,0,0,0.004997,0,0,5,0,2,0,2,0,0,0,0,0.018535,0,0,0,0,0,6,5,0,1.08,0.047507,0,clean
5,0.000725,0,1,0,2.1,0.073508,0.0007,0,0.001588,8.67717,0,1.05,1.02,0,0,0,36,0.000784,2.14,0.231637,0,0.001986,1.2,12,238,0,19,3,0,0,0,171,1.01,94,0.000785,0.001659,0.008038,2.02,1.39,12,3.39,4,1,4,1,1.03,0,2.02,0.022577,3.04,2,0.002601,0.005131,0.003263,21,14,0.002505,4.73,0.042604,0.000779,clean
0,0,0,1,0,0,0.00005,0,0,0,1.76682,0,0,0,0,0,0,3,0,0,0.061715,0,0,0,1,9,0,2,1,1,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.010097,0,1,0,0,0,0,2,0,0,0.033928,0,clean
0,0,0.003122,1,0,0,0.001058,0,1.02,0,3.19695,0,0,0,0,0,0,3,0,0,0.09499,0,0,0,0,24,0,3,1,4,0,0,3,0,9,0,0,0,0,0,4,0,8,0,0,0,0,0,1.02,0.011819,1.01,1,0,0.001646,0,6,3,0.0029,0,0.0312,0,clean
11,0.005451,0.003087,6,0,1.01,0.147013,0.004495,3.05,0.00085,11.0027,0,4.07,6.15,0,0,0,57,0.003292,1.04,0.299304,0,0,6.38,15,194,0,16,1,3,0,0,120,0,107,0.006295,0.000736,0.011419,3.06,8.37,18,6.81,4,0,4,0,5.08,0,6.11,0.029402,1.01,7,0.004094,0.001646,0.006495,6,5,0.007329,8.29,0.046637,0.006166,clean
12,0.001523,0.001979,0,0,1.04,0.026696,0.001526,1.01,0.001855,3.1028,0,0,1.03,0,0,0,35,0,1.03,0.102465,0,0,1.04,12,162,0,18,1,1,0,0,153,0,73,0.001847,0.001703,0.006855,0,1.57,13,1.1,8,0,4,0,1.03,0,1.01,0.015133,1.03,1,0,0.001177,0.001932,3,6,0.002004,2.39,0.044337,0.0017,clean
0,0.004142,0,3,0,0,0.070174,0.004887,0,0,11.3416,0,0,1.01,0,0,0,12,0,0,0.397004,0,0.023538,1.01,2,52,43,10,2,1,0,0,45,8.2,27,0.004689,0,0.006062,2.02,1.09,3,2.02,4,0,4,0,1.01,0,2.02,0.072009,2.02,4,0.003404,0.00297,0.005998,6,10,0.004058,2.05,0.188507,0.004892,clean
4,0,0,2,0,0,0.027919,0,0,0,16.6139,0,0,0,0,0,0,18,0,0,0.43976,0,0,0,4,73,0,6,1,1,0,0,15,0,43,0,0,0.007484,2.02,0,5,1.02,1,0,1,0,0,0,2.02,0.040821,1.01,3,0.001874,0.001646,0.000811,6,2,0.002066,3.03,0.063882,0,clean
1,0.001267,0,5,0,3.03,0.054519,0.001638,0,0.001417,12.4237,0,0,2.02,0,0,0,12,0,3.03,0.308169,0,0.03587,5.06,13,71,13,6,3,1,0,1.01,15,12.19,43,0.003714,0.001323,0.005687,8.11,2.12,14,8.31,1,1,1,2,3.03,0.000461,8.11,0.024353,4.09,6,0.011369,0.002036,0.005657,18,1,0.012196,8.46,0.035196,0.001349,buggy
2,0,0,2,0,0,0.011071,0,0,0,6.02143,0,0,0,0,2,0,14,0,0,0.17342,0,0,0,1,66,0,9,1,4,0,0,36,0,24,0,0,0.004532,0,0,5,0,5,0,2,0,0,0,0,0.019695,1.01,3,0,0.001646,0,6,3,0,1.01,0.042086,0,clean
0,0.003723,0.004022,7,0,2.02,0.05603,0.002434,2.04,0.002243,18.2025,0,0,2.02,0,0,0,34,0,1.01,0.481541,0,0,5.15,9,89,8,11,4,2,0,0,55,0,60,0.007111,0.003028,0.012171,5.05,2.19,11,5.24,3,0,2,0,1.02,0,7.09,0.044309,4.07,7,0.005174,0.005595,0.007219,77,10,0.009694,7.41,0.065276,0.004161,buggy
4,0.004316,0.023847,19,0,2.02,0.213269,0.008467,20.28,0.001339,21.7149,0,6.21,7.27,0,0,3,53,0.008272,2.02,0.564719,0,0,13.59,20,146,0,14,1,19,0,0,91,0,99,0.009078,0.001421,0.020056,10.23,12.46,39,15.93,0,4,0,5,8.12,0,25.48,0.052469,1.01,20,0.014664,0.001646,0.015779,6,9,0.035743,19.72,0.09704,0.004526,clean
0,0,0,0,0,0,0.003324,0,0,0,6.41569,0,0,0,0,1,0,5,0,0,0.169334,0,0,0,1,15,0,3,1,1,0,0,3,0,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.016324,0,0,0,0,0,0,3,0,0,0.034357,0,clean
0,0.000782,0.00503,1,0,0,0.011882,0.000828,4.04,0,9.61458,0,0,1.01,0,0,0,6,0,0,0.257486,0,0,1.01,4,20,6,5,6,9,0,0,10,0,13,0.000787,0,0.002266,1.01,1.04,13,2.04,1,0,1,0,1.01,0,5.05,0.024565,5.12,1,0.000803,0.008958,0.001971,78,4,0.005957,2.05,0.039856,0.000845,clean
1,0.001366,0,1,0,0,0.041264,0,0,0,19.6689,0,0,1.01,0,0,0,4,0,0,0.493295,0,0,1.01,6,24,0,4,2,1,0,0,6,0,15,0.001669,0,0.005991,4.05,1.03,7,4.09,1,0,0,0,0,0,4.05,0.039402,8.18,3,0.005041,0.012269,0.004688,28,1,0.004838,6.25,0.04716,0.001591,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,2,3,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01,1,0,0.001646,0,13,1,0,0,0,0,clean
4,0.00115,0,3,0,0,0.028727,0.00124,0,0,7.7065,0,1.01,2.02,0,0,0,28,0.0006,0,0.212698,0,0,4.09,13,116,0,9,2,4,0,0,36,0,78,0.006138,0,0.009187,4.04,2.18,15,4.19,3,0,3,0,2.02,0,4.04,0.023307,1.01,3,0.005804,0.000516,0.005736,3,4,0.006906,4.35,0.058957,0.001337,clean
7,0,0,0,0,0,0.022593,0,0,0,7.27922,0,0,0,0,0,0,30,0,0,0.187232,0,0,0,12,88,0,9,1,0,0,0,36,0,66,0,0,0.005359,1.02,0,12,1.06,3,0,2,0,0,0,1.02,0.016735,1.01,0,0.000729,0.001646,0.000838,6,2,0.00086,2.07,0.031388,0,clean
4,0,0,4,0,0,0.043628,0,0,0,9.89425,0,0,0,0,0,0,20,0,0,0.287869,0,0,1.01,9,197,0,8,1,1,0,0,28,0,67,0.003514,0,0.020344,0,0,10,2.04,4,0,0,0,0,0,0,0.037909,0,5,0,0,0.004357,0,4,0,6.2,0.114415,0,clean
0,0.004422,0.027813,1,0,1.01,0.029312,0.003057,21.52,0,17.1031,0,0,3.04,0,39,0,17,0,0,0.452716,14.29,0,4.05,4,50,0,14,2,81,0.012492,0,91,0,29,0.006247,0.00145,0.012252,0,3.46,84,3.06,1,0,1,0,2.03,0,21.52,0.041884,0,5,0,0,0.00453,7,12,0.03005,6.17,0.063274,0.00476,clean
4,0.004553,0,0,0,2.02,0.025854,0.002103,0,0.00325,4.41258,0,1.04,2.07,0,0,0,17,0.00236,2.02,0.138856,0,0.007109,2.27,8,75,2,9,3,1,0,1.01,36,1.01,41,0.004539,0.003092,0.009173,2.12,2.36,8,2.63,2,0,2,0,1.02,0.000538,2.12,0.018583,2.09,1,0.00462,0.005398,0.004604,54,3,0.005017,4.38,0.046384,0.004809,clean
3,0,0,2,0,0,0.011191,0,0,0,3.27147,0,0,0,0,0,0,21,0,0,0.103547,0,0,0,5,76,0,6,1,2,0,0,15,0,44,0,0,0.004997,0,0,7,0,3,0,3,0,0,0,0,0.014222,0,2,0,0,0,6,3,0,1.03,0.038264,0,clean
4,0.003931,0,9,0,1.02,0.152424,0.002434,0,0.002243,16.6538,0,1.02,2.08,0,0,2,93,0.001617,1.02,0.489805,0,0,5.34,25,314,1,22,3,1,0,0,231,0,194,0.009837,0.002124,0.021562,3.08,3.4,26,6.69,2,0,2,2,1.01,0,3.08,0.056771,1.02,9,0.005533,0.002519,0.012806,30,2,0.006104,9.64,0.109758,0.004316,buggy
29,0.006535,0.005207,12,0,5.07,0.273569,0,4.05,0.00547,26.3437,0,7.18,7.22,0,1,0,96,0.006605,5.05,0.662987,0,0.000895,10.97,29,412,1,33,2,1,0,1.01,528,1.01,233,0.009189,0.005409,0.015708,8.22,12.24,30,14.29,7,0,6,1,0,0.000297,10.21,0.053445,3.06,13,0.009134,0.003244,0.011366,11,2,0.012332,17.39,0.065338,0.007073,buggy
9,0.007799,0,7,0,1.01,0.203347,0.001685,0,0.003313,7.48098,0,3.09,3.1,0,0,0,32,0.007059,1.01,0.261875,0,0,3.24,17,250,0,16,3,1,0,0,120,0,101,0.009177,0.003308,0.009059,2.04,4.41,18,3.41,12,0,12,0,1.02,0,2.04,0.046376,1.02,8,0.004584,0.002598,0.008816,21,5,0.005424,3.69,0.136886,0.007884,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,2,5,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,1,0,0.002598,0,55,1,0,0,0,0,clean
0,0,0.004086,0,0,0,0.016487,0,1.01,0,3.8069,0,0,0,0,3,0,5,0,0,0.12122,1.01,0,0,6,29,0,5,1,3,0.005184,0,10,0,15,0,0,0.002222,1.01,0,9,1.01,0,0,0,0,0,0,2.02,0.016629,0,1,0.002203,0,0.002248,9,4,0.006739,1.03,0.043368,0,clean
0,0,0,0,0,0,0.005684,0,0,0,6.18007,0,0,0,0,0,0,3,0,0,0.170538,0,0,0,1,11,0,3,2,1,0,0,3,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.017944,1.01,0,0,0.001646,0,11,3,0,0,0.037331,0,clean
1,0,0,1,0,0,0.003086,0,0,0,4.31202,0,0,0,0,0,0,22,0,0,0.121962,0,0,0,4,55,2,8,3,1,0,0,28,0,35,0,0,0,1.01,0,5,0,3,0,3,0,0,0,1.01,0.013605,1.02,1,0.002143,0.001646,0,34,7,0.00212,0,0.03144,0,clean
0,0.004142,0,2,0,0,0.087605,0.004887,0,0,10.4245,0,0,1.01,0,1,0,13,0,0,0.377147,0,0,1.01,3,53,0,11,2,1,0,0,55,0,26,0.004689,0,0.005187,0,1.1,4,1.01,4,0,4,0,1.01,0,0,0.071162,1.01,3,0,0.001324,0.005081,6,11,0,1.03,0.188775,0.004892,clean
0,0,0,0,0,0,0.017429,0,0,0,3.90631,0,0,0,0,0,0,4,0,0,0.111273,0,0,0,3,27,1,4,2,1,0,0,6,0,12,0,0,0,1.01,0,4,0,1,0,1,0,0,0,1.01,0.012951,1.01,0,0.001255,0.001646,0,14,1,0.001305,0,0.03406,0,clean
0,0.000819,0,10,0,3.15,0.089516,0.000702,0,0.001507,13.6235,0,1.05,1.08,0,0,0,3,0.000691,2.05,0.330033,0,0.000816,2.36,3,11,6,3,3,0,0,1.01,3,1.06,11,0.001639,0.002025,0.007744,2.28,1.52,3,5.55,0,0,0,0,1.04,0.000222,2.28,0.02446,1.07,10,0.001417,0.000512,0.002956,15,1,0.001709,7.8,0.034493,0.000822,clean
0,0.000773,0,1,0,1.03,0.03646,0.000767,0,0.000866,10.9582,0,0,1.02,0,0,0,35,0,1.03,0.274605,0,0.000982,3.21,4,91,6,5,3,1,0,0,10,2.04,38,0.002595,0.000525,0.001465,1.01,1.11,5,3.17,6,0,6,0,1.02,0,1.01,0.022228,3.07,1,0.000989,0.003234,0.002605,32,5,0.001022,2.53,0.032103,0.000812,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,25,5,3,2,1,0,0,3,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0,0,0,clean
0,0,0,0,0,0,0.000665,0,0,0,1.56044,0,0,0,0,0,0,2,0,0,0.052586,0,0,0,2,7,0,2,6,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,2,0,0,0.024708,0,clean
23,0,0,3,0,1.01,0.028292,0,0,0.001431,8.61553,0,0,0,1,0,0,118,0,1.02,0.252942,0,0,1.01,20,452,0,31,1,3,0,0,465,0,291,0.003106,0.00139,0.006457,4.04,0,23,2.03,33,0,14,0,0,0,4.04,0.029597,0,4,0.007068,0,0.004775,6,7,0.007707,2.05,0.061715,0,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,29,0,2,1,2,0,0,1,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,buggy
0,0,0,0,0,1.01,0.005515,0,0,0.003313,4.25341,0,0,0,0,0,0,17,0,1.01,0.141215,0,0,2.02,1,41,0,5,1,1,0,0,10,0,19,0.004959,0.003308,0.004532,0,0,2,0,5,0,5,0,0,0,0,0.020969,0,3,0,0,0,0,5,0,1.01,0.061873,0,clean
0,0,0,1,0,0,0.001902,0,0,0,3.1764,0,0,0,0,0,0,11,0,0,0.104249,0,0,0,3,47,0,6,1,1,0,0,15,0,21,0,0,0.002353,0,0,4,1.01,1,0,1,1,0,0,0,0.015225,0,3,0,0,0.002502,0,2,0,1.04,0.043906,0,clean
4,0,0,0,0,0,0.00438,0,0,0,4.50833,0,0,0,1,0,0,26,0,0,0.126122,0,0,0,4,101,0,11,1,4,0,0,55,0,48,0,0,0,0,0,8,0,2,0,1,0,0,0,0,0.013761,1.01,0,0,0.001646,0,6,7,0,0,0.03137,0,clean
0,0,0,0,0,0,0.004553,0,0,0,6.41569,0,0,0,1,0,0,16,0,0,0.169334,0,0,0,4,54,1,10,4,4,0,0,45,0,26,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0.016324,3.05,0,0,0.006233,0,25,10,0,0,0.034357,0,clean
2,0.001465,0,6,0,1.01,0.063617,0.00074,0,0.000754,19.0688,0,2.02,2.03,0,0,0,23,0.001356,1.01,0.472586,0,0,3.08,8,161,0,6,1,1,0,0,15,0,69,0.002182,0.000366,0.009907,0,2.17,9,3.2,4,0,4,0,1.01,0,0,0.036996,1.01,8,0,0.001646,0.001971,6,4,0,9.27,0.050513,0.001505,buggy
0,0.001559,0,3,0,0,0.01843,0,0,0,5.8987,0,0,2.05,0,0,0,7,0,0,0.159399,0,0.001175,2.05,0,25,5,5,2,1,0,0,10,1.01,6,0.001574,0,0.006573,0,2.26,1,2.05,0,0,0,0,0,0,0,0.016119,3.07,3,0,0.003772,0.001507,12,4,0,3.21,0.034442,0.001682,clean
1,0.005501,0.006823,3,0,1.01,0.038822,0.00443,2.02,0.005994,10.7456,0,1.01,1.01,0,0,0,48,0.005702,1.01,0.308364,0,0,2.07,4,156,0,6,1,4,0,0,15,0,49,0.00693,0.006129,0.012615,1.01,1.05,8,1.13,1,0,1,1,1.01,0,2.03,0.03684,1.01,4,0.006834,0.001646,0.006335,6,1,0.00809,3.4,0.092806,0.005735,clean
0,0.005528,0,10,0,3.06,0.072783,0.003991,0,0.0024,19.6349,0,2.04,5.07,0,0,0,17,0.001809,3.06,0.520849,0,0.002339,8.28,7,107,2,6,4,1,0,0,15,1.01,33,0.009036,0.002177,0.015079,5.08,5.39,8,7.56,6,0,6,0,3.03,0,5.08,0.047471,4.1,14,0.005808,0.00613,0.007914,47,6,0.0063,11.33,0.061002,0.005981,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,2,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,buggy
2,0,0,1,0,0,0.015081,0,0,0,5.95836,0,0,0,0,0,0,20,0,0,0.179524,0,0,0,13,100,13,12,6,1,0,0,66,0,46,0,0,0.004575,0,0,14,0,0,0,0,0,0,0,0,0.022003,2.04,4,0,0.005123,0,82,8,0,2.17,0.048075,0,clean
