@relation arff_tomcat

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {clean,buggy}

@data
60,1,0,19,143,1080,8,0,52,0.825085,1833,1,4,0,0.137006,0,0,29.133333,19,2.1833,buggy
4,2,0,19,76,0,1,0,1,0.5,640,1,1,0.875,0.666667,1,1,158.5,5,1.5,buggy
5,3,0,12,26,10,0,0,5,1.25,142,1,0,0.923077,0.4,1,3,27.2,1,0.8,buggy
20,1,0,15,89,60,6,0,17,0.796053,826,1,5,0,0.133333,0,0,39.5,10,1.6,buggy
5,2,0,14,45,8,0,0,3,1,263,1,1,0.869565,0.4,0,0,51.2,3,1,buggy
20,1,0,17,59,22,2,0,17,0.664474,585,1,5,0,0.368421,0,0,27.85,11,2.5,buggy
23,2,0,18,83,137,3,0,14,0.835227,845,1,2,0.487805,0.2,1,1,35.391304,8,2.3043,buggy
3,1,0,3,13,3,1,0,2,1.5,106,1,0,0,0.533333,0,0,33.666667,6,3.3333,buggy
39,3,0,1,78,0,0,0,35,0.763158,560,1,1,0.449275,0.131868,1,1,13.179487,8,1.8462,buggy
46,1,0,41,210,777,1,0,33,0.912346,2793,1,8,0,0.115278,0,0,58.934783,44,4.6304,buggy
19,1,0,2,28,111,1,0,19,0.875,173,1,1,0,0.263158,0,0,7.684211,2,1.0526,buggy
12,3,0,19,114,42,0,0,5,0.848485,811,1,0,0.827586,0.409091,1,3,66.333333,5,1.3333,buggy
14,2,6,0,51,61,0,0,2,1.020979,574,1,0,0.5,0.373626,1,1,39.214286,4,1.2143,buggy
17,1,0,11,39,86,1,0,3,0.757813,594,1,3,0,0.3125,0,0,33.470588,14,3.6471,buggy
9,1,0,8,29,10,4,0,2,0.569444,433,0.888889,4,0,0.303571,0,0,46.111111,2,0.8889,buggy
37,1,1,8,68,0,7,0,36,0.912835,1201,0.517241,0,0,0.190972,0,0,30.675676,11,3,buggy
11,1,0,3,15,1,1,0,11,0.683333,193,1,1,0,0.327273,0,0,16,3,1.3636,buggy
52,1,0,25,71,0,22,0,50,0.69281,1338,1,2,0,0.164336,0,0,24.557692,11,2.0577,buggy
6,1,0,16,49,9,4,0,3,0.4,233,1,0,0,0.351852,0,0,37.666667,3,1.1667,buggy
24,2,0,17,67,98,9,0,22,0.826087,626,0.736842,5,0.3125,0.208333,1,2,24.291667,3,1,buggy
7,1,0,6,15,9,2,0,7,0.5,67,1,1,0,0.428571,0,0,8.428571,1,0.8571,buggy
9,2,0,38,15,0,38,0,9,0.666667,57,1,3,0.529412,0.253968,0,0,5,1,0.8889,buggy
28,1,0,34,181,20,4,0,8,0.77342,2634,1,6,0,0.148148,0,0,92.464286,19,5.0714,buggy
131,1,0,79,311,6643,51,0,120,0.95625,2701,1,17,0,0.073462,0,0,19.251908,22,2.2366,buggy
19,2,0,10,65,109,2,0,13,0.883333,558,1,1,0.738462,0.322222,1,5,27.842105,15,2.5789,buggy
2,4,0,2,4,1,1,0,2,2,11,0,0,1,0.833333,0,0,4.5,0,0,buggy
28,2,0,12,93,172,4,0,22,0.775828,1410,0.421053,11,0.297297,0.171717,0,0,48.678571,17,3.7143,buggy
3,1,0,13,35,3,1,0,1,2,194,0,0,0,0.416667,0,0,63.666667,1,0.6667,buggy
24,1,0,18,68,156,13,0,19,0.889632,590,1,4,0,0.236715,0,0,23.041667,13,1.9167,buggy
61,3,0,28,162,1454,14,0,32,0.854762,1494,1,12,0.344444,0.140625,1,1,23.147541,8,1.8361,buggy
32,1,0,9,61,432,1,0,32,0.965352,887,0.962963,3,0,0.197917,0,0,25.875,3,1.0313,buggy
21,1,0,9,98,148,3,0,9,0.735714,1367,1,3,0,0.275132,0,0,63.761905,54,4.2381,buggy
47,1,0,8,133,583,1,0,36,0.883023,1448,0.238095,2,0,0.154589,0,0,29.361702,10,1.9149,buggy
30,2,5,25,110,281,5,0,22,0.902299,929,1,4,0.416667,0.175862,1,1,29.366667,10,1.7333,buggy
22,1,0,40,55,219,30,0,20,0.190476,474,1,1,0,0.252066,0,0,20.454545,1,0.9545,buggy
81,1,0,17,212,2914,0,0,69,0.977083,2334,0.988095,5,0,0.184375,0,0,26.777778,9,1.3457,buggy
74,1,0,59,210,1483,40,0,67,0.896575,1597,1,11,0,0.120352,0,0,20.310811,19,2.4459,buggy
14,2,1,14,56,41,3,0,7,0.888889,290,1,3,0.8,0.692308,2,7,19.071429,6,1.4286,buggy
36,1,0,21,136,260,4,0,27,0.868571,1275,1,3,0,0.221429,0,0,34.138889,12,2.6111,buggy
7,1,0,7,9,7,7,0,7,0.7,55,1,0,0,0.464286,0,0,6.142857,1,0.7143,buggy
23,1,0,9,48,193,5,0,21,0.905303,429,0.916667,5,0,0.272727,0,0,17.130435,10,2.2609,buggy
5,2,0,11,41,8,0,0,3,0.875,376,1,1,0.869565,0.5625,0,0,73.8,1,0.6,buggy
10,2,0,10,30,35,2,0,9,0.888889,164,0.6,0,0.923077,0.325,2,2,14.9,1,0.9,buggy
9,3,0,7,59,0,0,0,7,0.625,491,1,4,0.75,0.263889,2,2,53,2,1,buggy
15,1,0,13,60,105,13,0,12,1,766,1,0,0,0.22619,0,0,50,8,3.9333,buggy
33,2,0,7,78,342,1,0,23,0.820313,737,1,1,0.607595,0.552083,2,7,20.848485,8,1.5455,buggy
18,1,4,11,34,119,10,0,7,0.705882,387,0.2,4,0,0.305882,0,0,20.222222,15,3.4444,buggy
3,1,0,1,14,3,1,0,3,2,138,0,0,0,0.5,0,0,45,13,5.6667,buggy
5,2,0,2,16,0,1,0,5,0.625,90,1,0,0.2,0.4,0,0,16.6,2,1.2,buggy
4,2,0,12,22,2,1,0,4,0.583333,1700,1,3,0.5,0.5,1,1,423,1,0.5,buggy
252,2,0,63,511,29258,17,0,231,0.980868,7956,1,12,0.216301,0.054354,2,19,30.210317,17,2.0238,buggy
8,2,0,12,35,20,1,0,3,0.928571,245,1,2,0.769231,0.380952,0,0,29.125,1,0.75,buggy
39,3,1,10,194,575,2,0,3,0.883224,3271,1,3,0.393443,0.19195,2,5,82.461538,16,2.6154,buggy
31,4,0,14,176,311,2,0,2,0.968056,4485,1,1,0.677778,0.252778,4,8,142.903226,32,3.9032,buggy
12,3,0,4,119,40,4,0,3,0.833333,1190,0.666667,0,0.705882,0.246753,2,4,97.666667,1,0.8333,buggy
18,2,2,5,59,113,2,0,6,0.935829,499,0.545455,0,0.333333,0.228758,0,0,26.111111,15,1.8333,buggy
33,1,31,79,44,424,76,0,29,0.9125,392,1,5,0,0.222656,0,0,10.424242,6,1.2121,buggy
16,1,0,23,98,54,3,0,4,0.607018,1347,1,10,0,0.342857,0,0,82,16,3.125,buggy
57,1,0,42,187,0,1,0,2,0.688776,4114,1,6,0,0.224561,0,0,70.929825,22,1.7719,buggy
12,2,0,6,78,36,4,0,7,0.363636,663,1,0,0.765957,0.35,1,10,54.083333,12,3,buggy
22,1,1,9,83,225,7,0,19,0.880952,995,1,1,0,0.198413,1,1,44.136364,23,3.4091,buggy
21,1,0,12,95,124,5,0,14,0.858333,719,1,2,0,0.225,0,0,32.666667,12,1.9048,buggy
36,1,0,23,76,210,18,0,36,0.831169,1025,1,1,0,0.143519,0,0,27.166667,3,1.3889,buggy
9,1,0,17,53,30,2,0,3,0.958333,624,1,1,0,0.266667,0,0,67.666667,16,5.1111,buggy
10,1,0,26,128,23,1,0,3,0.888889,1066,0.833333,2,0,0.296296,0,0,105,22,4.1,buggy
51,1,0,40,207,999,4,0,38,0.907222,2594,1,9,0,0.092,0,0,49.156863,41,4.1373,buggy
80,2,0,28,231,2670,8,0,74,0.931171,2501,1,4,0.469388,0.108499,1,2,29.8625,5,1.325,buggy
43,2,1,22,123,481,7,0,33,0.871795,1262,1,2,0.62037,0.164021,1,6,28.046512,9,2.1628,buggy
53,1,0,33,113,1152,25,0,46,0.932692,1038,0.96875,7,0,0.13141,0,0,17.981132,18,1.7358,buggy
54,4,0,16,222,817,2,0,32,0.849057,3912,0.966667,2,0.616541,0.12938,2,10,70.888889,30,3.6296,buggy
44,1,0,26,166,428,9,0,2,0.88062,2361,1,7,0,0.141649,0,0,52.318182,11,2.0909,buggy
